timestamp,equipment_id,production_rate,shift,operator_id,ambient_temperature,ambient_humidity
2020-01-01,Machine_L52051,81.37556237680701,B,OP_012,34.38597397536221,72.73870790711156
2020-01-01,Machine_21039,95.68784774647865,A,OP_005,15.189099149868268,65.53595720554483
2020-01-01,Machine_L54854,88.05654668574624,B,OP_009,15.398727264383043,79.363555573338
2020-01-01,Machine_L56397,97.77781047177194,A,OP_016,32.63756441316799,56.320993447480944
2020-01-01,Machine_14906,98.64627297946319,B,OP_015,25.77839917585638,42.63626609740736
2020-01-01,Machine_H30046,99.79042446969979,C,OP_014,26.756227640325832,49.71530744239919
2020-01-01,Machine_18710,87.48052841615173,B,OP_014,26.888406160709415,41.10903259491195
2020-01-01,Machine_18454,80.498284179431,B,OP_005,25.526207267107957,73.4281448870137
2020-01-01,Machine_H30623,85.16488008038854,B,OP_011,33.86780132057296,71.94336386877565
2020-01-01,Machine_H31500,81.77474615665976,B,OP_014,28.42651297935287,34.53241170674876
2020-01-01,Machine_19146,94.89693994056837,B,OP_005,15.213312948379054,50.833728568690034
2020-01-01,Machine_L49439,89.95218679679068,A,OP_005,17.224981751721472,50.99502080372696
2020-01-01,Machine_24334,95.75047601992789,A,OP_012,33.985354775028995,38.36496466390274
2020-01-01,Machine_L51088,96.40922030002339,B,OP_006,30.315244085879414,73.70220542693471
2020-01-01,Machine_L51191,98.71797348310557,C,OP_001,21.269297997491456,34.58325661993703
2020-01-01,Machine_19773,82.78032964861202,B,OP_012,31.8793128048201,65.04258190976273
2020-01-01,Machine_H36474,88.45946367181021,B,OP_005,33.7461896358626,71.56754832300393
2020-01-01,Machine_15030,82.40143822314404,C,OP_018,26.932468905860205,48.77831219130209
2020-01-01,Machine_16738,83.56865347691884,A,OP_001,21.697952095049345,77.42489521662037
2020-01-01,Machine_L55975,85.72944345659658,B,OP_001,24.750427769054962,79.05447851094814
2020-01-01,Machine_L55051,83.1517161141382,B,OP_005,22.71918195466742,72.64000078855977
2020-01-01,Machine_L56088,96.81795848060608,B,OP_012,29.979704711341686,49.17624688768778
2020-01-01,Machine_20090,83.83805453493652,C,OP_016,22.89516907274959,55.50213265139015
2020-01-01,Machine_L54204,92.7710683946879,B,OP_017,32.43651559371192,53.78398202420582
2020-01-01,Machine_18682,96.7749244951683,C,OP_015,27.480526189720088,43.21222607902192
2020-01-01,Machine_18013,94.15077518238665,B,OP_011,19.967437067524745,50.59895621506659
2020-01-01,Machine_H33648,98.86572102968995,A,OP_011,19.96670154447557,70.03194623035968
2020-01-01,Machine_H29865,93.54223848978589,B,OP_017,25.89556903868543,70.97142919311565
2020-01-01,Machine_L55320,86.17456809870507,C,OP_006,34.50030747667331,53.71965341975802
2020-01-01,Machine_L47875,91.01405389741288,A,OP_002,30.57747135541044,35.980682824402564
2020-01-01,Machine_L54903,95.11903711838778,C,OP_017,22.563616157209555,42.590134198513994
2020-01-01,Machine_L55850,91.85140507212662,C,OP_014,31.590060732754942,76.49620581951615
2020-01-01,Machine_L50962,99.44712963716579,A,OP_015,16.313799622531434,45.43207069009415
2020-01-01,Machine_L49265,98.36634098556058,C,OP_008,26.64238103115843,56.70818143467308
2020-01-01,Machine_L50791,97.73103807204953,B,OP_006,25.504023805589007,40.99498559362133
2020-01-01,Machine_L49973,82.33990156178673,A,OP_017,33.713959806226256,65.45191480083884
2020-01-01,Machine_19236,96.63572707857078,B,OP_009,30.41297789445066,75.86911551696649
2020-01-01,Machine_L48440,80.99174783044032,B,OP_001,29.16269725313717,60.21850847269056
2020-01-01,Machine_17085,85.50898847735655,B,OP_005,20.0740135277352,70.59393870689686
2020-01-01,Machine_L54087,85.62392267709072,C,OP_011,34.689671124915044,51.3778736449647
2020-01-01,Machine_24244,96.04602340064018,C,OP_018,32.05202132987175,44.150187164377556
2020-01-01,Machine_21192,82.85256466979614,B,OP_003,21.660900037042374,66.77693454620814
2020-01-01,Machine_L48257,80.77566610788169,B,OP_011,29.480955151300716,68.87826912168227
2020-01-01,Machine_18795,97.51208286823159,B,OP_013,16.117677847654935,75.42422370844429
2020-01-01,Machine_L53339,99.72017940035481,B,OP_003,16.919321684765244,37.6327145949271
2020-01-01,Machine_20954,92.71056209748106,C,OP_019,27.852631825634685,39.638373982948394
2020-01-01,Machine_17964,88.56382510147024,B,OP_005,16.802736517379955,51.175383330872215
2020-01-01,Machine_16840,98.84463096446933,C,OP_004,29.569133697601647,43.190511459881435
2020-01-01,Machine_L47891,96.5248222976621,C,OP_010,27.689768615739876,73.11380903126192
2020-01-01,Machine_23040,87.11162864834773,C,OP_008,26.24019515820879,78.97600575922641
2020-01-01,Machine_L51532,90.31428354050091,C,OP_002,32.373265640878444,47.0153933316179
2020-01-01,Machine_H30514,99.0412233848129,A,OP_005,17.401124777144005,57.52300517839497
2020-01-01,Machine_H31547,89.69941559266752,C,OP_009,34.21053895270605,31.103969644142566
2020-01-01,Machine_24069,83.8760018496949,A,OP_007,20.642084912694642,70.11327596762659
2020-01-01,Machine_L57146,82.3871550699313,A,OP_001,20.842173867670482,64.18780210427605
2020-01-01,Machine_L52767,92.37352278457652,B,OP_016,32.36646564481527,72.2616270179321
2020-01-01,Machine_L49521,96.88693404392656,C,OP_008,28.645107190274697,40.960962787633775
2020-01-01,Machine_L52105,82.28017433265451,B,OP_006,28.384936764210117,44.50233964274872
2020-01-01,Machine_20069,90.4089446749331,C,OP_008,26.68140954826361,78.21549578593405
2020-01-01,Machine_L55133,93.34827809267493,B,OP_017,29.169644354902324,49.0203850108937
2020-01-01,Machine_20085,87.07503718415298,C,OP_010,30.897753731826434,63.26696738455411
2020-01-01,Machine_18469,96.36566427485815,C,OP_017,21.901626845237622,50.35609683534874
2020-01-01,Machine_18677,99.1944467567076,B,OP_004,16.022254464475036,64.05152331444589
2020-01-01,Machine_L50431,93.16219556728274,C,OP_009,21.415687298241743,48.27370074968602
2020-01-01,Machine_H38549,91.51567942986189,B,OP_015,27.000294585322933,42.57632788148174
2020-01-01,Machine_L57038,82.50214574249527,A,OP_009,20.01512763287107,30.252271286199246
2020-01-01,Machine_L48154,98.44569320338644,B,OP_009,24.631371766341026,46.12368272833497
2020-01-01,Machine_17035,89.52800450933773,C,OP_017,28.602086372438308,33.76613939932274
2020-01-01,Machine_L51803,96.07752654612696,C,OP_019,19.831371391571974,55.61383114104191
2020-01-01,Machine_19866,95.42490064594845,B,OP_016,33.89704700380366,51.93100664806497
2020-01-01,Machine_20974,84.7765393634844,C,OP_013,17.575002244661192,55.870454447301114
2020-01-01,Machine_L51605,96.30424593113004,C,OP_018,32.24966449847973,67.9144771743658
2020-01-01,Machine_22092,98.59085341411863,B,OP_006,28.035553263881134,42.5427028625361
2020-01-01,Machine_18756,92.28495596473174,A,OP_018,31.202797829496486,72.41081687143289
2020-01-01,Machine_H37469,92.25140549781779,C,OP_011,31.31756285951392,47.943983193972855
2020-01-01,Machine_23672,92.60340397336792,B,OP_004,21.44430087759656,60.58215462094307
2020-01-01,Machine_L52832,92.49394045355388,C,OP_015,22.407008803088175,67.89644088683576
2020-01-01,Machine_L52082,92.02456637761989,C,OP_014,21.590848076544336,33.81827160801509
2020-01-01,Machine_21986,92.56997113400443,C,OP_008,27.412474764855457,78.45390875542193
2020-01-01,Machine_17978,89.88354363781798,A,OP_012,21.00331389892885,48.89326861505105
2020-01-01,Machine_L52902,88.19272634036072,B,OP_014,18.360703368740086,69.26957459151333
2020-01-01,Machine_20644,98.24874372809272,A,OP_004,26.295256634720072,53.47725616768288
2020-01-01,Machine_L48448,94.99851389292083,C,OP_008,17.75680236163955,66.40731806921727
2020-01-01,Machine_L49052,88.72549932223858,B,OP_008,34.910126627533764,33.76274729638066
2020-01-01,Machine_L48271,97.41492049997831,B,OP_001,21.756532830260895,60.599622161257386
2020-01-01,Machine_L53273,96.06563258607855,B,OP_015,26.071524380249677,72.08957603382945
2020-01-01,Machine_L48021,94.23858591573783,B,OP_012,17.3447237854656,64.29794388441209
2020-01-01,Machine_L54379,92.80147823388396,A,OP_008,21.782451708360867,33.12477684081038
2020-01-01,Machine_H34477,94.762606658679,C,OP_013,24.54821022950855,30.288016175393814
2020-01-01,Machine_L53782,97.26710167593589,A,OP_001,23.48428912272346,78.85453017847716
2020-01-01,Machine_L56021,88.70365328585275,A,OP_001,33.57514611891136,56.273970222780974
2020-01-01,Machine_L52541,98.63299009335663,C,OP_017,23.76714674363395,72.98919263948602
2020-01-01,Machine_L54857,81.04669239194521,A,OP_016,29.0204537033244,73.87044051433622
2020-01-01,Machine_20772,80.4629745448825,A,OP_002,24.438387532825317,31.59659680841192
2020-01-01,Machine_L54479,80.40817068369438,C,OP_005,16.286344695856542,34.24171641449226
2020-01-01,Machine_L56413,97.45857516226116,C,OP_014,34.59026307119042,38.06244189289385
2020-01-01,Machine_L54249,89.26342377216929,A,OP_006,15.981328806691618,42.894002779122935
2020-01-01,Machine_L47527,98.30572754578805,B,OP_017,29.705062001759384,66.56663859238247
2020-01-01,Machine_L48064,83.91031248860061,B,OP_007,21.613253886607104,34.780262408462384
2020-01-01,Machine_H30400,89.3361144802764,B,OP_008,25.212304393674124,44.84817855817606
2020-01-01,Machine_24302,99.76812902122985,C,OP_009,16.67318359653694,69.3651051432281
2020-01-01,Machine_L51071,95.02239084940774,B,OP_011,27.4487266634042,65.08889498409597
2020-01-01,Machine_H37181,82.49924911971945,C,OP_004,31.850310613597323,51.92581732871881
2020-01-01,Machine_L52841,89.44672235064318,B,OP_016,34.20088881458589,63.894691518830406
2020-01-01,Machine_L53636,97.75231234341314,A,OP_004,33.60788408911598,57.96980837038018
2020-01-01,Machine_L49418,83.12532620238481,B,OP_008,25.49667386532502,60.32997010032867
2020-01-01,Machine_20997,89.72329197528393,A,OP_015,27.609057163345376,32.168424683166045
2020-01-01,Machine_L53015,98.07678661873209,A,OP_006,24.873325038493782,55.622809764484046
2020-01-01,Machine_L49054,86.44085035473051,B,OP_006,23.771744606992257,40.296946704296815
2020-01-01,Machine_15593,81.90191546800767,C,OP_006,18.158229253959814,41.628979296353776
2020-01-01,Machine_H29990,84.18336124121326,C,OP_012,34.20831459812348,56.317401697159994
2020-01-01,Machine_21740,91.63612315616729,A,OP_007,34.741734736438204,36.20767842602297
2020-01-01,Machine_L55901,80.26869507462798,A,OP_008,21.641348260696972,47.70373622256613
2020-01-01,Machine_15270,85.0520976153085,A,OP_008,31.38043507828453,73.44297118237102
2020-01-01,Machine_L47894,87.45877387454262,A,OP_015,21.579969404951292,48.6910319578526
2020-01-01,Machine_L51574,91.11309552800421,A,OP_012,30.470416869961173,74.92268189886244
2020-01-01,Machine_L48586,88.14781693229918,A,OP_009,17.659257485858724,78.88076686062766
2020-01-01,Machine_L49537,94.62526196567597,B,OP_009,27.711443163329157,40.5942957907083
2020-01-01,Machine_H33131,99.04851247971811,B,OP_003,27.443033226888474,33.27032561564328
2020-01-01,Machine_L56102,98.68930137642803,A,OP_004,20.877863795899493,79.88027361420528
2020-01-01,Machine_21142,82.08289601729953,A,OP_003,16.379780526545687,45.867634356457245
2020-01-01,Machine_L55578,87.28274074128751,C,OP_001,32.095780579871786,44.13128440962958
2020-01-01,Machine_H30695,80.02078945956045,B,OP_018,26.586853052263212,79.16990381154956
2020-01-01,Machine_L55428,96.97923059838564,A,OP_011,31.95084465687787,54.1734438549409
2020-01-01,Machine_L49719,91.36852868932235,C,OP_007,31.31812190509288,62.045904049998974
2020-01-01,Machine_L51113,95.24956411533026,C,OP_005,24.392058796218592,70.14663191512376
2020-01-01,Machine_21184,85.89828307176549,B,OP_013,18.485017683489332,42.98722284308665
2020-01-01,Machine_L54994,82.66310950367514,A,OP_013,15.10616564937598,68.22270889418208
2020-01-01,Machine_L57131,80.83083595284114,C,OP_019,15.136776189479962,48.2812854719113
2020-01-01,Machine_22811,98.27376975205691,B,OP_008,24.498607882842276,73.62444299121734
2020-01-01,Machine_23773,86.60307087266982,A,OP_008,34.23257227015365,41.55721509387635
2020-01-01,Machine_L47626,85.22405255253508,B,OP_009,19.962385988699804,71.31173998363633
2020-01-01,Machine_15881,98.88287680838224,C,OP_010,23.740236306584343,60.602484607130805
2020-01-01,Machine_19075,97.97108524016045,C,OP_003,17.137133086123654,31.757045241649703
2020-01-01,Machine_L47498,94.35719469284363,B,OP_017,31.146952894481878,70.1572876701904
2020-01-01,Machine_L54849,91.85793494401841,C,OP_004,16.570821104116945,57.78432182219889
2020-01-01,Machine_17417,98.81369621185064,A,OP_011,27.492831854475675,73.83515715450469
2020-01-01,Machine_16895,91.52483035272212,C,OP_014,28.047456152934174,52.22793555411741
2020-01-01,Machine_23785,94.06339728514003,B,OP_012,32.11372260494293,73.42494847614596
2020-01-01,Machine_L56167,85.82391205325919,A,OP_001,32.794441232093334,40.23153739776483
2020-01-01,Machine_17234,85.98519554675536,B,OP_016,28.123321870748008,78.36071779421479
2020-01-01,Machine_19662,91.23956377069507,A,OP_007,18.37565617036113,47.85888961880059
2020-01-01,Machine_L50696,93.31928235959325,C,OP_005,25.323835302492927,47.50367318110064
2020-01-01,Machine_19344,92.83099769556688,C,OP_009,27.987003448789945,60.37289464813516
2020-01-01,Machine_22685,95.96406842603695,C,OP_006,32.93124303977679,32.965594855365325
2020-01-01,Machine_L56826,80.81799503438103,C,OP_017,34.83871079256287,52.99641477299771
2020-01-01,Machine_L50204,98.43606987715083,C,OP_015,20.37630803998944,48.093494642565176
2020-01-01,Machine_L56876,81.94937763396386,A,OP_006,18.498177857710022,40.06216929509151
2020-01-01,Machine_L55372,94.15109887688502,C,OP_003,34.879260922943544,49.143110140949204
